 TimeStamp etaslcore.tip.0 etaslcore.tip.1 etaslcore.tip.2
 0.00388576  -0.459941 -0.00220245 0.394216 
 0.00776628  -0.459915 -0.00219739 0.394209 
 0.0119729  -0.459915 -0.00219739 0.394209 
 0.0164988  -0.459906 -0.00221257 0.39423 
 0.0205294  -0.459906 -0.00221257 0.39423 
 0.0234255  -0.459928 -0.0022095 0.394208 
 0.0273758  -0.459928 -0.0022095 0.394208 
 0.0313886  -0.459923 -0.00221765 0.394233 
 0.035395  -0.459923 -0.00221765 0.394233 
 0.0393674  -0.459924 -0.00220946 0.394225 
 0.0433925  -0.459924 -0.00220946 0.394225 
 0.0476024  -0.459917 -0.00220774 0.394199 
 0.0518853  -0.459917 -0.00220774 0.394199 
 0.0556788  -0.459934 -0.00221654 0.394194 
 0.0594243  -0.459934 -0.00221654 0.394194 
 0.0636407  -0.459913 -0.00222461 0.394181 
 0.0675882  -0.459913 -0.00222461 0.394181 
 0.0714655  -0.459917 -0.0022094 0.394215 
 0.0755595  -0.459917 -0.0022094 0.394215 
 0.0794841  -0.459915 -0.00219263 0.394235 
 0.0836694  -0.459915 -0.00219263 0.394235 
 0.0876752  -0.459913 -0.00220936 0.394208 
 0.091748  -0.459913 -0.00220936 0.394208 
 0.0955878  -0.459889 -0.00221362 0.394233 
 0.0995139  -0.459889 -0.00221362 0.394233 
 0.103401  -0.459901 -0.00221372 0.394217 
 0.107398  -0.459901 -0.00221372 0.394217 
 0.111427  -0.459923 -0.00220016 0.394197 
 0.115565  -0.459923 -0.00220016 0.394197 
 0.119563  -0.459929 -0.00220624 0.394195 
 0.123565  -0.459929 -0.00220624 0.394195 
 0.127879  -0.459919 -0.00221482 0.394243 
 0.131516  -0.459919 -0.00221482 0.394243 
 0.13542  -0.459927 -0.00220233 0.394225 
 0.139475  -0.459927 -0.00220233 0.394225 
 0.143464  -0.459911 -0.00221651 0.394217 
 0.147549  -0.459911 -0.00221651 0.394217 
 0.15136  -0.459921 -0.00219688 0.394209 
 0.155657  -0.459921 -0.00219688 0.394209 
 0.159585  -0.459926 -0.00220466 0.394231 
 0.163392  -0.459926 -0.00220466 0.394231 
 0.167427  -0.459923 -0.00220016 0.394197 
 0.171509  -0.459923 -0.00220016 0.394197 
 0.175532  -0.459904 -0.00222614 0.394227 
 0.179504  -0.459904 -0.00222614 0.394227 
 0.183367  -0.459905 -0.0021973 0.394207 
 0.187546  -0.459905 -0.0021973 0.394207 
 0.191548  -0.459931 -0.00221492 0.394208 
 0.19566  -0.459931 -0.00221492 0.394208 
 0.200143  -0.459937 -0.00220149 0.394222 
 0.203563  -0.459937 -0.00220149 0.394222 
 0.207842  -0.459919 -0.00219863 0.394226 
 0.211533  -0.459919 -0.00219863 0.394226 
 0.215387  -0.459928 -0.00220411 0.39421 
 0.219496  -0.459928 -0.00220411 0.39421 
 0.223395  -0.459906 -0.00219731 0.394193 
 0.227564  -0.459906 -0.00219731 0.394193 
 0.231537  -0.459917 -0.00221209 0.394197 
 0.235396  -0.459917 -0.00221209 0.394197 
 0.239569  -0.459937 -0.00219646 0.394243 
 0.24354  -0.459937 -0.00219646 0.394243 
 0.248136  -0.459942 -0.00220303 0.394214 
 0.251767  -0.459942 -0.00220303 0.394214 
 0.255558  -0.459918 -0.00221175 0.394207 
 0.25958  -0.459918 -0.00221175 0.394207 
 0.263549  -0.459932 -0.00218786 0.394242 
 0.267511  -0.459932 -0.00218786 0.394242 
 0.271582  -0.459931 -0.00220201 0.394209 
 0.275549  -0.459931 -0.00220201 0.394209 
 0.279571  -0.459927 -0.00220232 0.394204 
 0.283672  -0.459927 -0.00220232 0.394204 
 0.287717  -0.459927 -0.00220232 0.394204 
 0.29153  -0.459938 -0.00218838 0.394211 
 0.295678  -0.459904 -0.00220602 0.394191 
 0.30029  -0.459904 -0.00220602 0.394191 
 0.303558  -0.459916 -0.00219471 0.394191 
 0.307565  -0.459916 -0.00219471 0.394191 
 0.311556  -0.459923 -0.00219149 0.394155 
 0.315577  -0.459923 -0.00219149 0.394155 
 0.31956  -0.459939 -0.00220094 0.3942 
 0.323833  -0.459939 -0.00220094 0.3942 
 0.327683  -0.459931 -0.00220293 0.394193 
 0.331547  -0.459931 -0.00220293 0.394193 
 0.33556  -0.459918 -0.00219805 0.394182 
 0.339564  -0.459918 -0.00219805 0.394182 
 0.343589  -0.459917 -0.00220074 0.394211 
 0.347902  -0.459917 -0.00220074 0.394211 
 0.351533  -0.45993 -0.00220292 0.39423 
 0.355545  -0.45993 -0.00220292 0.39423 
 0.359588  -0.459915 -0.00219916 0.394197 
 0.363569  -0.459915 -0.00219916 0.394197 
 0.367198  -0.459935 -0.00220567 0.394254 
 0.371462  -0.459935 -0.00220567 0.394254 
 0.375126  -0.459927 -0.00220409 0.394199 
 0.379476  -0.459927 -0.00220409 0.394199 
 0.383134  -0.459925 -0.00219692 0.394245 
 0.386948  -0.459925 -0.00219692 0.394245 
 0.390929  -0.459947 -0.00219597 0.394202 
 0.394918  -0.459947 -0.00219597 0.394202 
 0.398999  -0.459917 -0.00218875 0.394207 
 0.403296  -0.459917 -0.00218875 0.394207 
 0.407031  -0.459922 -0.00222687 0.394203 
 0.410853  -0.459922 -0.00222687 0.394203 
 0.414828  -0.459933 -0.00219819 0.394208 
 0.418803  -0.459933 -0.00219819 0.394208 
 0.422807  -0.459919 -0.00221389 0.394213 
 0.426812  -0.459919 -0.00221389 0.394213 
 0.430713  -0.459937 -0.00218893 0.394206 
 0.434708  -0.459937 -0.00218893 0.394206 
 0.438726  -0.459927 -0.00221126 0.394189 
 0.442999  -0.459927 -0.00221126 0.394189 
 0.446872  -0.459914 -0.00219838 0.394218 
 0.4507  -0.459914 -0.00219838 0.394218 
 0.454581  -0.459942 -0.00221009 0.394205 
 0.458486  -0.459942 -0.00221009 0.394205 
 0.462499  -0.459924 -0.00220826 0.394216 
 0.466496  -0.459924 -0.00220826 0.394216 
 0.4705  -0.459939 -0.00220244 0.394254 
 0.474498  -0.459939 -0.00220244 0.394254 
 0.478547  -0.459906 -0.00221143 0.394218 
 0.483243  -0.459906 -0.00221143 0.394218 
 0.486326  -0.459925 -0.00219812 0.394231 
 0.490207  -0.459925 -0.00219812 0.394231 
 0.494195  -0.459906 -0.00220604 0.394218 
 0.49908  -0.459906 -0.00220604 0.394218 
 0.503198  -0.459929 -0.00220291 0.394197 
 0.507098  -0.459929 -0.00220291 0.394197 
 0.511106  -0.459916 -0.00219264 0.394198 
 0.51472  -0.459916 -0.00219264 0.394198 
 0.518783  -0.459925 -0.00221543 0.394195 
 0.524014  -0.459925 -0.00221543 0.394195 
 0.52675  -0.459913 -0.00217055 0.3942 
 0.530618  -0.459913 -0.00217055 0.3942 
 0.534691  -0.459923 -0.00213451 0.394154 
 0.539039  -0.459923 -0.00213451 0.394154 
 0.542741  -0.459929 -0.00208476 0.394222 
 0.546623  -0.459929 -0.00208476 0.394222 
 0.552375  -0.459883 -0.0020284 0.394189 
 0.554263  -0.459883 -0.0020284 0.394189 
 0.558766  -0.459835 -0.00194308 0.394178 
 0.564037  -0.459835 -0.00194308 0.394178 
 0.568266  -0.459772 -0.00186203 0.394095 
 0.572175  -0.459772 -0.00186203 0.394095 
 0.574674  -0.459685 -0.00178878 0.394041 
 0.578495  -0.459685 -0.00178878 0.394041 
 0.582766  -0.459611 -0.00171078 0.393994 
 0.586475  -0.459611 -0.00171078 0.393994 
 0.590463  -0.459469 -0.00158223 0.393958 
 0.594424  -0.459469 -0.00158223 0.393958 
 0.598631  -0.459357 -0.0014518 0.393927 
 0.602638  -0.459357 -0.0014518 0.393927 
 0.606522  -0.459243 -0.00133983 0.393894 
 0.610414  -0.459243 -0.00133983 0.393894 
 0.614395  -0.459107 -0.0012094 0.393829 
 0.618365  -0.459107 -0.0012094 0.393829 
 0.622377  -0.458953 -0.00104091 0.39376 
 0.626337  -0.458953 -0.00104091 0.39376 
 0.630344  -0.458802 -0.000850242 0.393727 
 0.634511  -0.458802 -0.000850242 0.393727 
 0.638551  -0.458631 -0.000684409 0.393636 
 0.643242  -0.458631 -0.000684409 0.393636 
 0.646343  -0.458412 -0.000510922 0.393602 
 0.651973  -0.458412 -0.000510922 0.393602 
 0.655746  -0.458248 -0.00031187 0.393476 
 0.659705  -0.458248 -0.00031187 0.393476 
 0.663676  -0.458071 -9.66788e-05 0.393388 
 0.667649  -0.458071 -9.66788e-05 0.393388 
 0.671691  -0.457859 0.000143107 0.39332 
 0.674132  -0.457859 0.000143107 0.39332 
 0.678323  -0.457637 0.000353384 0.393213 
 0.682252  -0.457637 0.000353384 0.393213 
 0.686048  -0.457419 0.000635771 0.393102 
 0.690018  -0.457419 0.000635771 0.393102 
 0.694204  -0.457203 0.000856683 0.392975 
 0.698182  -0.457203 0.000856683 0.392975 
 0.702026  -0.456985 0.00114397 0.392855 
 0.706013  -0.456985 0.00114397 0.392855 
 0.710042  -0.456717 0.00140409 0.392701 
 0.714054  -0.456717 0.00140409 0.392701 
 0.718038  -0.456463 0.00167712 0.392608 
 0.722023  -0.456463 0.00167712 0.392608 
 0.72616  -0.456178 0.00199426 0.392441 
 0.73006  -0.456178 0.00199426 0.392441 
 0.734045  -0.455919 0.00226677 0.392329 
 0.73822  -0.455919 0.00226677 0.392329 
 0.742093  -0.455627 0.00257965 0.392198 
 0.746038  -0.455627 0.00257965 0.392198 
 0.750048  -0.45535 0.00283042 0.392057 
 0.754185  -0.45535 0.00283042 0.392057 
 0.759794  -0.455064 0.00312142 0.391976 
 0.763266  -0.455064 0.00312142 0.391976 
 0.76679  -0.454768 0.00339188 0.391825 
 0.77092  -0.454768 0.00339188 0.391825 
 0.774801  -0.454498 0.00369412 0.391772 
 0.778791  -0.454498 0.00369412 0.391772 
 0.782867  -0.454181 0.00395712 0.391662 
 0.786798  -0.454181 0.00395712 0.391662 
 0.790809  -0.453879 0.00423736 0.391534 
 0.794944  -0.453879 0.00423736 0.391534 
 0.799946  -0.453587 0.00452669 0.391411 
 0.803141  -0.453587 0.00452669 0.391411 
 0.806128  -0.45325 0.00478106 0.391308 
 0.810329  -0.45325 0.00478106 0.391308 
 0.814797  -0.452957 0.00508424 0.391224 
 0.818833  -0.452957 0.00508424 0.391224 
 0.822628  -0.452695 0.00535998 0.391102 
 0.826552  -0.452695 0.00535998 0.391102 
 0.830588  -0.452388 0.00562416 0.390985 
 0.834655  -0.452388 0.00562416 0.390985 
 0.83949  -0.452129 0.00590437 0.39081 
 0.842475  -0.452129 0.00590437 0.39081 
 0.846429  -0.451895 0.00617811 0.390611 
 0.850145  -0.451895 0.00617811 0.390611 
 0.854045  -0.451619 0.00644815 0.390504 
 0.858041  -0.451619 0.00644815 0.390504 
 0.862092  -0.451411 0.00674943 0.390311 
 0.86603  -0.451411 0.00674943 0.390311 
 0.870046  -0.451156 0.00698952 0.3901 
 0.874262  -0.451156 0.00698952 0.3901 
 0.878278  -0.450931 0.00724063 0.389961 
 0.882082  -0.450931 0.00724063 0.389961 
 0.886051  -0.450689 0.00753009 0.389739 
 0.890067  -0.450689 0.00753009 0.389739 
 0.894034  -0.450466 0.00779841 0.389599 
 0.899641  -0.450466 0.00779841 0.389599 
 0.903608  -0.450244 0.00807588 0.389407 
 0.907635  -0.450244 0.00807588 0.389407 
 0.911478  -0.450032 0.00835678 0.389234 
 0.91542  -0.450032 0.00835678 0.389234 
 0.91947  -0.449813 0.00863669 0.389022 
 0.923489  -0.449813 0.00863669 0.389022 
 0.927449  -0.449564 0.00888456 0.388855 
 0.931446  -0.449564 0.00888456 0.388855 
 0.935485  -0.449338 0.00918606 0.38869 
 0.939458  -0.449338 0.00918606 0.38869 
 0.943463  -0.449113 0.00944716 0.388566 
 0.947521  -0.449113 0.00944716 0.388566 
 0.951778  -0.448865 0.00971329 0.388365 
 0.956148  -0.448865 0.00971329 0.388365 
 0.960415  -0.448596 0.0100067 0.388232 
 0.964778  -0.448596 0.0100067 0.388232 
 0.968643  -0.448367 0.0102821 0.388049 
 0.972365  -0.448367 0.0102821 0.388049 
 0.975846  -0.448106 0.0105359 0.387882 
 0.979691  -0.448106 0.0105359 0.387882 
 0.983653  -0.447845 0.0108194 0.387711 
 0.987693  -0.447845 0.0108194 0.387711 
 0.991683  -0.447595 0.0110925 0.387518 
 0.995719  -0.447595 0.0110925 0.387518 
 0.999763  -0.447387 0.0113708 0.387331 
 1.00352  -0.447387 0.0113708 0.387331 
 1.00744  -0.447215 0.0116405 0.387144 
 1.01134  -0.447215 0.0116405 0.387144 
 1.01539  -0.447004 0.0119191 0.38693 
 1.01926  -0.447004 0.0119191 0.38693 
 1.02325  -0.446796 0.0121748 0.386709 
 1.02724  -0.446796 0.0121748 0.386709 
 1.0313  -0.446618 0.0124553 0.386462 
 1.03536  -0.446618 0.0124553 0.386462 
 1.03925  -0.446407 0.0127169 0.386242 
 1.04311  -0.446407 0.0127169 0.386242 
 1.04706  -0.446262 0.0129738 0.385981 
 1.05114  -0.446262 0.0129738 0.385981 
 1.05505  -0.44608 0.0132316 0.38577 
 1.05905  -0.44608 0.0132316 0.38577 
 1.06302  -0.445907 0.013495 0.385528 
 1.06729  -0.445907 0.013495 0.385528 
 1.07052  -0.445702 0.0137688 0.385268 
 1.07471  -0.445702 0.0137688 0.385268 
 1.07862  -0.445538 0.0140645 0.385027 
 1.0826  -0.445538 0.0140645 0.385027 
 1.0866  -0.445363 0.014306 0.384772 
 1.09084  -0.445363 0.014306 0.384772 
 1.09462  -0.44517 0.0145524 0.384585 
 1.09841  -0.44517 0.0145524 0.384585 
 1.10252  -0.444968 0.014819 0.384328 
 1.10659  -0.444968 0.014819 0.384328 
 1.11064  -0.444759 0.0150865 0.384062 
 1.11481  -0.444759 0.0150865 0.384062 
 1.11843  -0.444536 0.0153535 0.383816 
 1.12236  -0.444536 0.0153535 0.383816 
 1.12641  -0.444335 0.0155852 0.383576 
 1.13032  -0.444335 0.0155852 0.383576 
 1.13433  -0.444151 0.0158597 0.383363 
 1.13831  -0.444151 0.0158597 0.383363 
 1.14232  -0.443961 0.0161404 0.383053 
 1.14634  -0.443961 0.0161404 0.383053 
 1.1504  -0.443773 0.0163888 0.382766 
 1.15457  -0.443773 0.0163888 0.382766 
 1.15836  -0.443609 0.0166459 0.38246 
 1.16227  -0.443609 0.0166459 0.38246 
 1.16633  -0.443472 0.0169072 0.382162 
 1.17027  -0.443472 0.0169072 0.382162 
 1.17429  -0.443318 0.0171607 0.381846 
 1.17832  -0.443318 0.0171607 0.381846 
 1.18232  -0.443224 0.0174217 0.38152 
 1.18631  -0.443224 0.0174217 0.38152 
 1.19047  -0.443068 0.0176591 0.381177 
 1.19518  -0.443068 0.0176591 0.381177 
 1.19946  -0.442968 0.0179295 0.38085 
 1.20333  -0.442968 0.0179295 0.38085 
 1.20735  -0.442836 0.0181664 0.380541 
 1.21133  -0.442836 0.0181664 0.380541 
 1.21576  -0.442741 0.0184273 0.3803 
 1.21975  -0.442741 0.0184273 0.3803 
 1.22369  -0.442588 0.0186738 0.379951 
 1.22769  -0.442588 0.0186738 0.379951 
 1.23195  -0.442481 0.0189305 0.379634 
 1.23608  -0.442481 0.0189305 0.379634 
 1.23996  -0.442369 0.0191609 0.379363 
 1.24368  -0.442369 0.0191609 0.379363 
 1.24629  -0.442249 0.0194349 0.379048 
 1.25034  -0.442249 0.0194349 0.379048 
 1.25427  -0.442113 0.0196788 0.378722 
 1.25825  -0.442113 0.0196788 0.378722 
 1.26222  -0.441977 0.0199374 0.378394 
 1.26623  -0.441977 0.0199374 0.378394 
 1.2703  -0.441848 0.0201934 0.378054 
 1.27428  -0.441848 0.0201934 0.378054 
 1.27821  -0.441707 0.0204447 0.377755 
 1.28229  -0.441707 0.0204447 0.377755 
 1.28622  -0.441562 0.0207071 0.377398 
 1.29023  -0.441562 0.0207071 0.377398 
 1.29428  -0.44147 0.020949 0.37705 
 1.29961  -0.44147 0.020949 0.37705 
 1.30341  -0.441333 0.0211802 0.376686 
 1.3074  -0.441333 0.0211802 0.376686 
 1.31185  -0.441216 0.0214117 0.37632 
 1.31551  -0.441216 0.0214117 0.37632 
 1.31938  -0.441125 0.0216759 0.375977 
 1.32321  -0.441125 0.0216759 0.375977 
 1.32718  -0.441067 0.0218956 0.375623 
 1.33117  -0.441067 0.0218956 0.375623 
 1.33508  -0.440991 0.0221087 0.375224 
 1.33904  -0.440991 0.0221087 0.375224 
 1.34307  -0.44092 0.0223462 0.374862 
 1.34702  -0.44092 0.0223462 0.374862 
 1.35147  -0.440872 0.0225809 0.37443 
 1.35513  -0.440872 0.0225809 0.37443 
 1.35887  -0.440815 0.0227909 0.374014 
 1.36282  -0.440815 0.0227909 0.374014 
 1.36685  -0.440768 0.0230031 0.373587 
 1.37076  -0.440768 0.0230031 0.373587 
 1.37531  -0.440687 0.0232313 0.373158 
 1.37923  -0.440687 0.0232313 0.373158 
 1.38326  -0.440629 0.0234474 0.372756 
 1.38715  -0.440629 0.0234474 0.372756 
 1.39152  -0.440573 0.0236735 0.372334 
 1.39508  -0.440573 0.0236735 0.372334 
 1.39891  -0.440499 0.0238742 0.371987 
 1.40282  -0.440499 0.0238742 0.371987 
 1.40678  -0.440412 0.0240909 0.371634 
 1.41079  -0.440412 0.0240909 0.371634 
 1.4148  -0.440324 0.0243052 0.371291 
 1.41876  -0.440324 0.0243052 0.371291 
 1.42277  -0.440227 0.0244935 0.370926 
 1.42699  -0.440227 0.0244935 0.370926 
 1.43241  -0.440139 0.0247041 0.370567 
 1.43486  -0.440139 0.0247041 0.370567 
 1.43877  -0.440073 0.0249178 0.370205 
 1.44272  -0.440073 0.0249178 0.370205 
 1.4467  -0.439969 0.0251258 0.369794 
 1.45068  -0.439969 0.0251258 0.369794 
 1.4547  -0.439901 0.0253039 0.369424 
 1.45859  -0.439901 0.0253039 0.369424 
 1.46259  -0.439858 0.0255035 0.369053 
 1.46724  -0.439858 0.0255035 0.369053 
 1.47087  -0.439834 0.025692 0.368603 
 1.47464  -0.439834 0.025692 0.368603 
 1.47868  -0.439775 0.0258735 0.368186 
 1.48264  -0.439775 0.0258735 0.368186 
 1.48662  -0.439782 0.0260501 0.367703 
 1.49066  -0.439782 0.0260501 0.367703 
 1.49469  -0.439771 0.0262256 0.367224 
 1.49868  -0.439771 0.0262256 0.367224 
 1.50265  -0.439761 0.0264116 0.366818 
 1.50631  -0.439761 0.0264116 0.366818 
 1.51028  -0.439725 0.0265586 0.366398 
 1.51407  -0.439725 0.0265586 0.366398 
 1.51828  -0.439701 0.0267138 0.365949 
 1.5224  -0.439701 0.0267138 0.365949 
 1.52714  -0.439701 0.0268863 0.365506 
 1.53003  -0.439701 0.0268863 0.365506 
 1.53404  -0.439664 0.0270326 0.365111 
 1.53804  -0.439664 0.0270326 0.365111 
 1.54227  -0.439661 0.0271939 0.364738 
 1.54639  -0.439661 0.0271939 0.364738 
 1.55032  -0.439625 0.0273546 0.364372 
 1.55406  -0.439625 0.0273546 0.364372 
 1.55803  -0.439576 0.027513 0.363959 
 1.56227  -0.439576 0.027513 0.363959 
 1.56606  -0.439522 0.0276231 0.363631 
 1.57159  -0.439522 0.0276231 0.363631 
 1.57576  -0.439479 0.0277034 0.363344 
 1.57838  -0.439479 0.0277034 0.363344 
 1.58359  -0.439462 0.0278044 0.363137 
 1.58789  -0.439462 0.0278044 0.363137 
 1.59159  -0.439381 0.0278823 0.363053 
 1.59535  -0.439381 0.0278823 0.363053 
 1.60009  -0.439301 0.0279684 0.362933 
 1.60428  -0.439301 0.0279684 0.362933 
 1.60721  -0.439276 0.0280513 0.362821 
 1.61119  -0.439276 0.0280513 0.362821 
 1.61519  -0.439266 0.0281392 0.36271 
 1.61926  -0.439266 0.0281392 0.36271 
 1.62268  -0.43925 0.0282217 0.362538 
 1.62686  -0.43925 0.0282217 0.362538 
 1.63046  -0.439251 0.0283117 0.362438 
 1.6343  -0.439251 0.0283117 0.362438 
 1.63828  -0.43923 0.0284038 0.362334 
 1.64229  -0.43923 0.0284038 0.362334 
 1.64638  -0.439201 0.0284827 0.362271 
 1.65124  -0.439201 0.0284827 0.362271 
 1.65524  -0.439188 0.0285677 0.362188 
 1.65927  -0.439188 0.0285677 0.362188 
 1.66322  -0.439193 0.0286654 0.362111 
 1.66712  -0.439193 0.0286654 0.362111 
 1.67106  -0.439184 0.0287358 0.362046 
 1.6743  -0.439184 0.0287358 0.362046 
 1.67931  -0.4392 0.028843 0.362056 
 1.68332  -0.4392 0.028843 0.362056 
 1.68805  -0.439203 0.0289475 0.362013 
 1.69154  -0.439203 0.0289475 0.362013 
 1.69489  -0.439205 0.0290445 0.361993 
 1.69925  -0.439205 0.0290445 0.361993 
 1.70337  -0.439198 0.0291515 0.361991 
 1.70659  -0.439198 0.0291515 0.361991 
 1.71017  -0.439212 0.0292732 0.361942 
 1.71404  -0.439212 0.0292732 0.361942 
 1.71864  -0.439232 0.0293638 0.361938 
 1.72259  -0.439232 0.0293638 0.361938 
 1.72658  -0.439242 0.0294865 0.361935 
 1.73054  -0.439242 0.0294865 0.361935 
 1.73437  -0.439257 0.0295874 0.361999 
 1.73848  -0.439257 0.0295874 0.361999 
 1.74232  -0.439252 0.0297274 0.362033 
 1.74629  -0.439252 0.0297274 0.362033 
 1.75058  -0.439227 0.0298601 0.362069 
 1.75448  -0.439227 0.0298601 0.362069 
 1.7585  -0.439251 0.0300067 0.362128 
 1.76234  -0.439251 0.0300067 0.362128 
 1.7665  -0.439253 0.030134 0.362176 
 1.77026  -0.439253 0.030134 0.362176 
 1.77408  -0.439265 0.0302734 0.362254 
 1.7784  -0.439265 0.0302734 0.362254 
 1.78258  -0.439279 0.0304331 0.362374 
 1.78753  -0.439279 0.0304331 0.362374 
 1.79146  -0.439268 0.0305958 0.362446 
 1.79548  -0.439268 0.0305958 0.362446 
 1.79808  -0.43926 0.0307588 0.362517 
 1.80202  -0.43926 0.0307588 0.362517 
 1.80603  -0.439283 0.0309094 0.362632 
 1.81001  -0.439283 0.0309094 0.362632 
 1.81403  -0.43927 0.0310895 0.362744 
 1.81803  -0.43927 0.0310895 0.362744 
 1.82203  -0.439289 0.0312712 0.362857 
 1.82627  -0.439289 0.0312712 0.362857 
 1.83003  -0.439277 0.0314473 0.362962 
 1.83404  -0.439277 0.0314473 0.362962 
 1.83804  -0.439291 0.0316432 0.363092 
 1.84204  -0.439291 0.0316432 0.363092 
 1.84605  -0.439301 0.0318356 0.363222 
 1.85026  -0.439301 0.0318356 0.363222 
 1.85403  -0.439291 0.0319927 0.363346 
 1.85806  -0.439291 0.0319927 0.363346 
 1.86383  -0.439307 0.0322 0.363415 
 1.86744  -0.439307 0.0322 0.363415 
 1.8715  -0.4393 0.0323929 0.363524 
 1.87547  -0.4393 0.0323929 0.363524 
 1.8784  -0.439312 0.0325863 0.363586 
 1.88348  -0.439312 0.0325863 0.363586 
 1.88691  -0.439351 0.0327676 0.363676 
 1.89094  -0.439351 0.0327676 0.363676 
 1.89534  -0.439332 0.0329564 0.363803 
 1.89894  -0.439332 0.0329564 0.363803 
 1.90288  -0.439331 0.0331448 0.363894 
 1.90621  -0.439331 0.0331448 0.363894 
 1.91005  -0.439317 0.0333341 0.363975 
 1.91487  -0.439317 0.0333341 0.363975 
 1.91804  -0.439308 0.0335268 0.364087 
 1.92206  -0.439308 0.0335268 0.364087 
 1.92606  -0.439206 0.0337078 0.364214 
 1.93004  -0.439206 0.0337078 0.364214 
 1.93402  -0.439138 0.0338889 0.364325 
 1.93803  -0.439138 0.0338889 0.364325 
 1.94248  -0.439048 0.03406 0.364471 
 1.9462  -0.439048 0.03406 0.364471 
 1.95004  -0.438954 0.0342294 0.36452 
 1.95402  -0.438954 0.0342294 0.36452 
 1.95804  -0.438894 0.0344151 0.364639 
 1.96203  -0.438894 0.0344151 0.364639 
 1.96603  -0.438771 0.0345969 0.364693 
 1.97006  -0.438771 0.0345969 0.364693 
 1.97403  -0.438666 0.0347798 0.3648 
 1.97805  -0.438666 0.0347798 0.3648 
 1.98229  -0.438559 0.0349598 0.364953 
 1.98616  -0.438559 0.0349598 0.364953 
 1.99006  -0.438418 0.035156 0.365074 
 1.99404  -0.438418 0.035156 0.365074 
 1.99805  -0.438266 0.0353276 0.36522 
 2.00205  -0.438266 0.0353276 0.36522 
 2.00604  -0.438132 0.0354851 0.365358 
 2.01004  -0.438132 0.0354851 0.365358 
 2.01407  -0.438011 0.0356847 0.365419 
 2.01805  -0.438011 0.0356847 0.365419 
 2.02204  -0.437854 0.035876 0.365533 
 2.02604  -0.437854 0.035876 0.365533 
 2.03009  -0.437728 0.036056 0.3656 
 2.03402  -0.437728 0.036056 0.3656 
 2.03803  -0.437571 0.0362334 0.365654 
 2.04205  -0.437571 0.0362334 0.365654 
 2.04615  -0.437428 0.0364132 0.365746 
 2.05007  -0.437428 0.0364132 0.365746 
 2.05452  -0.437242 0.0366094 0.365817 
 2.05829  -0.437242 0.0366094 0.365817 
 2.06249  -0.437078 0.0367952 0.365873 
 2.06652  -0.437078 0.0367952 0.365873 
 2.07043  -0.436923 0.0369841 0.365928 
 2.07443  -0.436923 0.0369841 0.365928 
 2.07869  -0.436746 0.0371766 0.365978 
 2.08242  -0.436746 0.0371766 0.365978 
 2.08641  -0.436594 0.0373734 0.366031 
 2.0904  -0.436594 0.0373734 0.366031 
 2.09443  -0.436403 0.0375719 0.366103 
 2.09871  -0.436403 0.0375719 0.366103 
 2.10263  -0.436217 0.0377946 0.366186 
 2.10643  -0.436217 0.0377946 0.366186 
 2.11041  -0.436012 0.0379772 0.366257 
 2.11441  -0.436012 0.0379772 0.366257 
 2.11845  -0.435818 0.0381651 0.366311 
 2.1224  -0.435818 0.0381651 0.366311 
 2.12641  -0.435643 0.0383801 0.366336 
